Player,Pick,DraftYear,PeakSalary,PeakSalaryPercent,StarContract,max_salary_year,MP_pg_Y1,PTS_Y1,TRB_Y1,AST_Y1,STL_Y1,BLK_Y1,TOV_Y1,FG%_Y1,3P%_Y1,FT%_Y1,eFG%_Y1,TS%_Y1,TRB%_Y1,AST%_Y1,STL%_Y1,BLK%_Y1,PER_Y1,BPM_Y1,VORP_Y1,WS_Y1,WS/48_Y1,USG%_Y1,MP_pg_Y2,PTS_Y2,TRB_Y2,AST_Y2,STL_Y2,BLK_Y2,TOV_Y2,FG%_Y2,3P%_Y2,FT%_Y2,eFG%_Y2,TS%_Y2,TRB%_Y2,AST%_Y2,STL%_Y2,BLK%_Y2,PER_Y2,BPM_Y2,VORP_Y2,WS_Y2,WS/48_Y2,USG%_Y2,MP_pg_jump_1_2,PTS_jump_1_2,TRB_jump_1_2,AST_jump_1_2,STL_jump_1_2,BLK_jump_1_2,TOV_jump_1_2,FG%_jump_1_2,3P%_jump_1_2,FT%_jump_1_2,eFG%_jump_1_2,TS%_jump_1_2,TRB%_jump_1_2,AST%_jump_1_2,STL%_jump_1_2,BLK%_jump_1_2,PER_jump_1_2,BPM_jump_1_2,VORP_jump_1_2,WS_jump_1_2,WS/48_jump_1_2,USG%_jump_1_2
A.J. Guyton,32,2000,465850.0,0.011567877629063,0.0,2002.0,19.1,6.0,1.1,1.9,0.3,0.2,0.7,0.406,0.391,0.833,0.477,0.495,3.4,18.1,0.8,0.6,10.3,-4.0,-0.3,0.3,0.02,16.5,13.5,5.4,1.0,1.8,0.2,0.2,0.8,0.361,0.374,0.815,0.455,0.477,4.2,23.6,0.9,0.9,11.8,-1.6,0.1,0.1,0.006,22.2,-0.5999999999999996,-0.5999999999999996,-0.1,-0.0999999999999998,-0.09999999999999998,0.0,0.10000000000000009,-0.04500000000000004,-0.017000000000000015,-0.018000000000000016,-0.021999999999999964,-0.018000000000000016,0.8000000000000003,5.5,0.09999999999999998,0.30000000000000004,1.5,2.4,0.4,-0.1999999999999999,-0.014,5.699999999999999
A.J. Price,52,2009,854389.0,0.0147196781751774,0.0,2012.0,15.4,7.3,1.6,1.9,0.6,0.1,1.1,0.41,0.345,0.8,0.494,0.53,5.6,20.5,2.0,0.2,14.0,-0.5,0.3,1.2,0.065,22.7,15.9,6.5,1.4,2.2,0.6,0.0,1.1,0.356,0.275,0.667,0.42,0.454,5.0,22.7,1.8,0.1,10.7,-2.9,-0.2,0.3,0.02,22.7,-0.7999999999999998,-0.7999999999999998,-0.2000000000000001,0.3000000000000002,0.0,-0.1,0.0,-0.05399999999999999,-0.06999999999999995,-0.133,-0.07400000000000001,-0.07600000000000001,-0.5999999999999996,2.1999999999999993,-0.19999999999999996,-0.1,-3.3000000000000007,-2.4,-0.5,-0.8999999999999999,-0.045,0.0
Aaron Brooks,26,2007,3396250.0,0.0538531673670023,0.0,2014.0,11.9,5.2,1.1,1.7,0.3,0.1,0.9,0.413,0.33,0.857,0.493,0.535,5.2,23.5,1.1,0.6,13.1,-0.2,0.3,1.4,0.112,21.8,25.0,11.2,2.0,3.0,0.6,0.1,1.6,0.404,0.366,0.866,0.476,0.521,4.6,20.2,1.2,0.3,12.9,-0.9,0.6,3.6,0.086,22.9,5.999999999999999,5.999999999999999,0.8999999999999999,1.3,0.3,0.0,0.7000000000000001,-0.008999999999999952,0.035999999999999976,0.009000000000000008,-0.017000000000000015,-0.014000000000000012,-0.6000000000000005,-3.3000000000000007,0.09999999999999987,-0.3,-0.1999999999999993,-0.7,0.3,2.2,-0.02600000000000001,1.099999999999998
Aaron Gordon,4,2014,22266182.0,0.1583789654878083,0.0,2024.0,17.0,5.2,3.6,0.7,0.4,0.5,0.8,0.447,0.271,0.721,0.478,0.517,12.0,6.3,1.3,2.2,11.4,-2.7,-0.2,1.0,0.06,15.5,23.9,9.2,6.5,1.6,0.8,0.7,0.8,0.473,0.296,0.668,0.509,0.541,15.1,10.3,1.6,2.4,17.0,1.0,1.4,5.4,0.139,17.3,3.999999999999999,3.999999999999999,2.9,0.9000000000000001,0.4,0.19999999999999996,0.0,0.025999999999999968,0.024999999999999967,-0.052999999999999936,0.031000000000000028,0.02400000000000002,3.0999999999999996,4.000000000000001,0.30000000000000004,0.19999999999999973,5.6,3.7,1.5999999999999999,4.4,0.07900000000000001,1.8000000000000007
Aaron Gray,49,2007,2690875.0,0.0426682787600095,0.0,2014.0,10.0,4.3,2.8,0.7,0.3,0.3,0.9,0.505,0.0,0.566,0.505,0.529,15.5,11.4,1.8,2.0,13.9,-3.5,-0.2,0.8,0.066,22.0,12.8,3.5,3.9,0.8,0.3,0.3,0.7,0.485,0.0,0.576,0.485,0.508,17.6,9.6,1.0,1.8,11.5,-3.4,-0.2,1.3,0.086,14.5,-0.7999999999999998,-0.7999999999999998,1.1,0.1,0.0,0.0,-0.20000000000000007,-0.020000000000000018,0.0,0.010000000000000009,-0.020000000000000018,-0.02100000000000002,2.1000000000000014,-1.8000000000000007,-0.8,-0.19999999999999996,-2.4000000000000004,0.1,0.0,0.5,0.01999999999999999,-7.5
Aaron McKie,17,1994,7000000.0,0.1192910702113156,0.0,2008.0,18.4,6.5,2.9,2.0,0.8,0.4,0.9,0.444,0.393,0.685,0.466,0.5,8.8,15.9,2.2,1.4,13.3,0.3,0.5,2.0,0.115,17.0,27.9,10.7,3.8,2.5,1.1,0.3,1.7,0.467,0.325,0.764,0.493,0.534,7.7,14.6,2.1,0.7,13.4,0.4,1.4,5.3,0.113,18.3,4.199999999999999,4.199999999999999,0.8999999999999999,0.5,0.30000000000000004,-0.10000000000000003,0.7999999999999999,0.02300000000000002,-0.068,0.07899999999999996,0.02699999999999997,0.03400000000000003,-1.1000000000000005,-1.3000000000000007,-0.10000000000000009,-0.7,0.0999999999999996,0.1,0.8999999999999999,3.3,-0.0020000000000000018,1.3000000000000007
Acie Earl,19,1993,1430000.0,0.0476666666666666,0.0,1998.0,15.5,5.5,3.3,0.2,0.3,0.7,1.0,0.406,0.0,0.675,0.406,0.463,12.1,1.5,1.0,2.9,9.2,-6.5,-1.3,0.2,0.008,19.4,6.9,2.2,1.5,0.1,0.2,0.3,0.5,0.382,0.0,0.483,0.382,0.409,12.5,1.4,1.5,2.6,6.6,-8.9,-0.4,-0.2,-0.038,19.7,-3.3,-3.3,-1.7999999999999998,-0.1,-0.09999999999999998,-0.39999999999999997,-0.5,-0.02400000000000002,0.0,-0.19200000000000006,-0.02400000000000002,-0.05400000000000005,0.40000000000000036,-0.10000000000000009,0.5,-0.2999999999999998,-2.6,-2.4000000000000004,0.9,-0.4,-0.046,0.3000000000000007
Acie Law,11,2007,2216160.0,0.0381806905106471,0.0,2010.0,15.4,4.2,1.0,2.0,0.5,0.0,1.0,0.401,0.206,0.792,0.416,0.455,3.8,20.4,1.8,0.0,7.7,-5.2,-0.7,-0.1,-0.007,16.5,10.2,2.9,1.1,1.6,0.2,0.1,0.5,0.374,0.31,0.817,0.406,0.49,6.1,23.4,1.1,0.4,10.6,-2.9,-0.1,0.7,0.062,16.3,-1.3000000000000003,-1.3000000000000005,0.1,-0.3999999999999999,-0.3,0.1,-0.5,-0.027000000000000024,0.10400000000000001,0.02499999999999991,-0.009999999999999953,0.034999999999999976,2.3,3.0,-0.7,0.4,2.8999999999999995,2.3000000000000003,0.6,0.7999999999999999,0.069,-0.1999999999999993
Adam Keefe,10,1992,3390000.0,0.0797647058823529,0.0,2001.0,18.9,6.6,5.3,1.0,0.7,0.2,1.2,0.5,0.0,0.7,0.5,0.564,15.5,7.0,1.8,0.7,13.6,-2.2,-0.1,3.3,0.102,15.5,12.1,4.3,3.2,0.5,0.3,0.1,1.0,0.451,0.0,0.73,0.451,0.521,14.5,6.4,1.3,0.8,12.0,-3.5,-0.3,1.4,0.091,18.1,-2.3,-2.3,-2.1,-0.5,-0.39999999999999997,-0.1,-0.19999999999999996,-0.04899999999999999,0.0,0.030000000000000027,-0.04899999999999999,-0.04299999999999993,-1.0,-0.5999999999999996,-0.5,0.10000000000000009,-1.5999999999999996,-1.2999999999999998,-0.19999999999999998,-1.9,-0.010999999999999996,2.6000000000000014
Adonal Foyle,8,1997,8937500.0,0.1523091342876619,0.0,2008.0,11.9,3.0,3.3,0.3,0.2,0.9,0.9,0.406,0.0,0.435,0.406,0.418,15.0,3.5,1.0,5.4,9.2,-5.3,-0.6,-0.1,-0.009,16.4,14.0,2.9,4.4,0.4,0.3,1.0,0.7,0.43,0.0,0.49,0.43,0.45,16.9,4.7,1.3,5.2,12.3,-1.3,0.1,1.1,0.087,12.6,-0.10000000000000009,-0.1,1.1000000000000003,0.1,0.09999999999999998,0.09999999999999998,-0.20000000000000007,0.023999999999999966,0.0,0.05499999999999999,0.023999999999999966,0.03200000000000003,1.8999999999999986,1.2000000000000002,0.30000000000000004,-0.20000000000000018,3.1000000000000014,4.0,0.7,1.2000000000000002,0.09599999999999999,-3.799999999999999
Adreian Payne,15,2014,2022240.0,0.0204074959886167,0.0,2017.0,23.1,6.7,5.1,0.9,0.6,0.3,1.4,0.414,0.111,0.652,0.416,0.443,12.5,6.4,1.3,1.0,7.7,-6.9,-0.9,-0.5,-0.033,17.0,9.3,2.5,2.1,0.6,0.3,0.2,0.7,0.366,0.281,0.654,0.397,0.422,13.3,8.9,1.7,1.8,5.6,-6.2,-0.5,-0.5,-0.047,17.7,-4.2,-4.2,-3.0,-0.3,-0.3,-0.09999999999999998,-0.7,-0.04799999999999999,0.17000000000000004,0.0020000000000000018,-0.01899999999999996,-0.02100000000000002,0.8000000000000007,2.5,0.3999999999999999,0.8,-2.1000000000000005,0.7000000000000002,0.4,0.0,-0.013999999999999999,0.6999999999999993
Al Harrington,25,1998,10026875.0,0.1727461064020398,0.0,2010.0,7.6,2.1,1.9,0.2,0.2,0.1,0.5,0.321,0.0,0.6,0.321,0.359,14.5,5.2,1.4,0.9,6.4,-9.0,-0.3,-0.2,-0.049,22.0,17.1,6.6,3.2,0.8,0.5,0.2,1.3,0.458,0.235,0.703,0.473,0.524,10.4,7.1,1.5,0.7,10.8,-3.4,-0.3,1.0,0.057,20.1,4.5,4.5,1.3000000000000005,0.6000000000000001,0.3,0.1,0.8,0.137,0.235,0.10299999999999998,0.15199999999999997,0.16500000000000004,-4.1,1.8999999999999995,0.10000000000000009,-0.20000000000000007,4.4,5.6,0.0,1.2,0.10600000000000001,-1.8999999999999984
Al Horford,3,2007,28928710.0,0.2650605644126809,1.0,2019.0,31.4,10.1,9.7,1.5,0.7,0.9,1.7,0.499,0.0,0.731,0.499,0.539,18.0,7.9,1.2,2.2,14.7,-1.6,0.3,5.5,0.103,16.0,33.5,11.5,9.3,2.4,0.8,1.4,1.5,0.525,0.0,0.727,0.525,0.565,16.3,11.9,1.3,3.3,17.0,1.7,2.1,6.8,0.145,16.4,1.4000000000000004,1.4000000000000004,-0.3999999999999986,0.8999999999999999,0.10000000000000009,0.4999999999999999,-0.19999999999999996,0.026000000000000023,0.0,-0.0040000000000000036,0.026000000000000023,0.025999999999999912,-1.6999999999999993,4.0,0.10000000000000009,1.0999999999999996,2.3000000000000007,3.3,1.8,1.2999999999999998,0.041999999999999996,0.3999999999999986
Al Jefferson,15,2004,15000000.0,0.2556280781881082,1.0,2013.0,14.8,6.7,4.4,0.3,0.3,0.8,0.9,0.528,0.0,0.63,0.528,0.554,17.3,3.9,1.1,3.9,16.6,-2.3,-0.1,2.7,0.123,21.2,18.0,7.9,5.1,0.5,0.5,0.8,1.1,0.499,0.0,0.642,0.499,0.53,17.2,5.0,1.5,3.3,16.2,-2.1,0.0,2.3,0.105,21.6,1.2000000000000002,1.2000000000000002,0.6999999999999993,0.2,0.2,0.0,0.20000000000000007,-0.029000000000000026,0.0,0.01200000000000001,-0.029000000000000026,-0.02400000000000002,-0.10000000000000142,1.1,0.3999999999999999,-0.6000000000000001,-0.4000000000000021,0.1999999999999997,0.1,-0.4000000000000003,-0.018000000000000002,0.4000000000000021
Al Thornton,14,2007,1776240.0,0.030784055459272,0.0,2009.0,27.3,12.7,4.5,1.2,0.6,0.5,1.6,0.429,0.331,0.743,0.454,0.504,9.6,8.4,1.1,1.5,12.7,-3.4,-0.8,1.1,0.025,24.1,37.4,16.8,5.2,1.5,0.8,0.9,1.8,0.446,0.253,0.754,0.456,0.502,8.0,6.9,1.2,1.7,12.6,-4.1,-1.4,1.3,0.023,22.6,4.100000000000001,4.100000000000001,0.7000000000000002,0.3,0.20000000000000007,0.4,0.19999999999999996,0.017000000000000015,-0.07800000000000001,0.01100000000000001,0.0020000000000000018,-0.0020000000000000018,-1.5999999999999996,-1.5,0.09999999999999987,0.19999999999999996,-0.0999999999999996,-0.6999999999999997,-0.5999999999999999,0.1999999999999999,-0.0020000000000000018,-1.5
Al-Farouq Aminu,8,2010,10183800.0,0.0823565565484614,0.0,2022.0,17.9,5.6,3.3,0.7,0.7,0.3,1.3,0.394,0.315,0.773,0.45,0.499,10.8,6.4,2.1,1.3,9.6,-2.8,-0.3,0.7,0.022,17.3,22.4,6.0,4.7,1.0,0.9,0.5,1.4,0.411,0.277,0.754,0.429,0.481,12.4,7.2,2.2,1.9,10.6,-2.2,-0.1,1.4,0.044,16.2,0.40000000000000036,0.4000000000000003,1.4000000000000004,0.3,0.20000000000000007,0.2,0.09999999999999987,0.01699999999999996,-0.03799999999999998,-0.019000000000000017,-0.02100000000000002,-0.018000000000000016,1.5999999999999996,0.7999999999999998,0.10000000000000009,0.5999999999999999,1.0,0.5999999999999996,0.19999999999999998,0.7,0.022,-1.1000000000000014
Alan Henderson,16,1995,8273125.0,0.1671338383838383,0.0,2005.0,17.9,6.4,4.5,0.6,0.6,0.5,1.1,0.442,0.0,0.595,0.442,0.482,14.9,5.8,1.7,2.4,12.9,-4.1,-0.8,2.0,0.069,19.3,16.7,6.6,3.9,0.8,0.7,0.2,1.0,0.475,0.0,0.6,0.475,0.51,13.8,8.3,2.3,0.9,15.0,-2.4,0.0,1.3,0.126,21.1,0.1999999999999993,0.1999999999999993,-0.6000000000000001,0.2,0.09999999999999998,-0.3,-0.10000000000000009,0.032999999999999974,0.0,0.0050000000000000044,0.032999999999999974,0.028000000000000025,-1.0999999999999996,2.500000000000001,0.5999999999999999,-1.5,2.1,1.6999999999999995,0.8,-0.7,0.056999999999999995,1.8000000000000007
Alando Tucker,29,2007,1071720.0,0.0184639239197849,0.0,2010.0,8.0,3.7,1.3,0.0,0.0,0.2,0.0,0.364,0.25,0.833,0.386,0.446,9.4,0.0,0.0,1.4,11.8,-7.2,-0.1,0.0,0.042,23.0,9.4,4.6,1.0,0.4,0.2,0.0,0.5,0.43,0.348,0.788,0.463,0.509,6.4,6.4,0.9,0.3,13.0,-4.2,-0.2,0.2,0.039,23.3,0.8999999999999995,0.8999999999999995,-0.3,0.4,0.2,-0.2,0.5,0.066,0.09799999999999998,-0.04499999999999993,0.07700000000000001,0.063,-3.0,6.4,0.9,-1.0999999999999999,1.1999999999999993,3.0,-0.1,0.2,-0.0030000000000000027,0.3000000000000007
Alec Burks,12,2011,11536515.0,0.1057038207806487,0.0,2019.0,15.9,7.2,2.2,0.9,0.5,0.1,0.9,0.429,0.333,0.727,0.45,0.506,8.1,9.5,1.5,0.4,14.0,-2.0,0.0,1.5,0.076,22.5,17.8,7.0,2.3,1.4,0.5,0.2,1.2,0.42,0.359,0.713,0.463,0.507,7.5,13.0,1.6,0.9,11.5,-2.6,-0.2,1.0,0.044,20.7,-0.20000000000000018,-0.2000000000000001,0.0999999999999996,0.4999999999999999,0.0,0.1,0.29999999999999993,-0.009000000000000008,0.025999999999999968,-0.014000000000000012,0.013000000000000012,0.0010000000000000009,-0.5999999999999996,3.5,0.10000000000000009,0.5,-2.5,-0.6000000000000001,-0.2,-0.5,-0.032,-1.8000000000000007
Alex Len,5,2013,4823621.0,0.0486777168922123,0.0,2017.0,8.6,2.0,2.4,0.1,0.1,0.4,0.6,0.423,0.0,0.645,0.423,0.469,15.3,1.6,0.6,3.8,7.3,-6.6,-0.4,0.2,0.024,14.3,22.0,6.3,6.6,0.5,0.5,1.5,1.1,0.507,0.333,0.702,0.508,0.542,16.4,3.1,1.1,5.3,13.5,-1.8,0.1,3.4,0.107,13.7,4.3,4.3,4.199999999999999,0.4,0.4,1.1,0.5000000000000001,0.08400000000000002,0.333,0.05699999999999994,0.08500000000000002,0.07300000000000006,1.0999999999999979,1.5,0.5000000000000001,1.5,6.2,4.8,0.5,3.2,0.08299999999999999,-0.6000000000000014
Alexander Johnson,45,2006,687456.0,0.0117153374233128,0.0,2008.0,12.8,4.4,3.1,0.3,0.4,0.6,0.8,0.538,0.0,0.661,0.538,0.588,14.4,3.6,1.7,3.5,13.2,-3.5,-0.3,1.3,0.083,16.1,12.8,4.2,2.2,0.3,0.3,0.2,1.0,0.488,0.0,0.687,0.488,0.554,10.3,4.0,1.3,1.5,8.9,-6.2,-0.6,0.2,0.019,17.6,-0.20000000000000018,-0.2000000000000001,-0.8999999999999999,0.0,-0.10000000000000003,-0.39999999999999997,0.19999999999999996,-0.050000000000000044,0.0,0.026000000000000023,-0.050000000000000044,-0.03399999999999992,-4.1,0.3999999999999999,-0.3999999999999999,-2.0,-4.299999999999999,-2.7,-0.3,-1.1,-0.064,1.5
Alexis Ajinça,20,2008,5285394.0,0.0484276525563496,0.0,2019.0,5.9,2.3,1.0,0.1,0.2,0.2,0.4,0.362,0.0,0.714,0.362,0.43,10.2,2.8,2.1,2.7,7.0,-7.5,-0.3,-0.1,-0.018,24.2,5.0,1.7,0.7,0.0,0.2,0.2,0.3,0.5,0.0,0.0,0.5,0.479,8.0,0.0,1.8,2.7,6.3,-5.3,0.0,0.0,-0.013,19.3,-0.5999999999999999,-0.5999999999999999,-0.3,-0.1,0.0,0.0,-0.10000000000000003,0.138,0.0,-0.714,0.138,0.04899999999999999,-2.1999999999999993,-2.8,-0.30000000000000004,0.0,-0.7000000000000002,2.2,0.3,0.1,0.004999999999999999,-4.899999999999999
Allan Houston,11,1993,19125000.0,0.3599322480474263,1.0,2006.0,19.2,8.5,1.5,1.3,0.4,0.2,1.3,0.405,0.299,0.824,0.431,0.465,4.4,10.5,1.1,0.6,9.0,-5.8,-1.5,-1.2,-0.038,23.6,26.3,14.5,2.2,2.2,0.8,0.2,1.5,0.463,0.424,0.86,0.555,0.589,4.9,14.3,1.6,0.5,16.4,0.7,1.4,3.8,0.091,23.5,6.0,6.0,0.7000000000000002,0.9000000000000001,0.4,0.0,0.19999999999999996,0.057999999999999996,0.125,0.03600000000000003,0.12400000000000005,0.12399999999999994,0.5,3.8000000000000007,0.5,-0.09999999999999998,7.399999999999999,6.5,2.9,5.0,0.129,-0.1000000000000014
Allen Crabbe,31,2013,19332500.0,0.18977804827769,0.0,2018.0,6.7,2.2,0.6,0.4,0.1,0.1,0.2,0.364,0.429,0.75,0.455,0.475,4.8,8.7,1.0,0.7,7.7,-6.1,-0.1,0.1,0.037,16.5,13.4,3.3,1.4,0.8,0.4,0.3,0.3,0.412,0.353,0.75,0.51,0.525,5.7,8.1,1.4,1.6,8.7,-0.8,0.2,1.3,0.088,11.5,1.0999999999999996,1.0999999999999996,0.7999999999999999,0.4,0.30000000000000004,0.19999999999999998,0.09999999999999998,0.04799999999999999,-0.07600000000000001,0.0,0.05499999999999999,0.050000000000000044,0.9000000000000004,-0.5999999999999996,0.3999999999999999,0.9000000000000001,0.9999999999999992,5.3,0.30000000000000004,1.2,0.051,-5.0
Allen Iverson,1,1996,20840625.0,0.3611893414211438,1.0,2009.0,40.1,23.5,4.1,7.5,2.1,0.3,4.4,0.416,0.341,0.702,0.467,0.513,5.6,33.6,2.6,0.6,18.0,0.9,2.2,4.1,0.065,28.9,39.4,22.0,3.7,6.2,2.2,0.3,3.1,0.461,0.298,0.729,0.486,0.535,5.4,30.6,3.0,0.6,20.4,3.6,4.5,9.0,0.138,26.9,-1.5,-1.5,-0.3999999999999994,-1.2999999999999998,0.10000000000000009,0.0,-1.3000000000000003,0.04500000000000004,-0.04300000000000004,0.027000000000000024,0.01899999999999996,0.02200000000000002,-0.1999999999999993,-3.0,0.3999999999999999,0.0,2.3999999999999986,2.7,2.3,4.9,0.07300000000000001,-2.0
Alonzo Mourning,2,1992,20629800.0,0.4705702554744526,1.0,2003.0,33.9,21.0,10.3,1.0,0.3,3.5,3.0,0.511,0.0,0.781,0.511,0.586,16.4,4.3,0.5,5.8,20.8,0.9,1.9,8.2,0.148,25.5,33.6,21.5,10.2,1.4,0.5,3.1,3.3,0.505,0.0,0.762,0.505,0.588,16.7,6.6,0.7,5.7,21.7,1.4,1.7,6.3,0.151,27.3,0.5,0.5,-0.1000000000000014,0.3999999999999999,0.2,-0.3999999999999999,0.2999999999999998,-0.006000000000000005,0.0,-0.019000000000000017,-0.006000000000000005,0.0020000000000000018,0.3000000000000007,2.3,0.19999999999999996,-0.09999999999999964,0.8999999999999986,0.4999999999999999,-0.19999999999999996,-1.8999999999999997,0.0030000000000000027,1.8000000000000007
Alton Ford,51,2001,586082.0,0.013359516754046,0.0,2004.0,8.5,3.1,2.0,0.1,0.1,0.1,0.6,0.517,0.0,0.737,0.517,0.573,13.4,2.4,0.7,1.1,10.0,-6.4,-0.5,0.8,0.083,17.3,2.8,0.6,0.5,0.1,0.0,0.0,0.2,0.333,0.0,0.333,0.333,0.339,10.9,4.9,0.0,0.0,-2.2,-14.7,-0.1,-0.1,-0.113,17.8,-2.5,-2.5,-1.5,0.0,-0.1,-0.1,-0.39999999999999997,-0.184,0.0,-0.40399999999999997,-0.184,-0.23399999999999993,-2.5,2.5000000000000004,-0.7,-1.1,-12.2,-8.299999999999999,0.4,-0.9,-0.196,0.5
Alvin Williams,48,1997,6300000.0,0.1185659170038581,0.0,2006.0,19.8,6.0,1.5,1.9,0.7,0.1,1.1,0.443,0.321,0.722,0.459,0.504,4.4,15.7,1.9,0.2,10.3,-2.6,-0.2,1.3,0.059,16.0,21.0,5.0,1.6,2.6,1.0,0.2,1.1,0.401,0.333,0.846,0.43,0.477,4.5,20.7,2.6,0.9,10.4,-2.2,-0.1,1.2,0.053,13.6,-1.0,-1.0,0.1,0.7000000000000002,0.30000000000000004,0.1,0.0,-0.04199999999999998,0.01200000000000001,0.124,-0.029000000000000026,-0.027000000000000024,0.09999999999999964,5.0,0.7000000000000002,0.7,0.0999999999999996,0.3999999999999999,0.1,-0.1,-0.005999999999999998,-2.4000000000000004
Amar'e Stoudemire,9,2002,23410988.0,0.3344426857142857,1.0,2015.0,31.3,13.5,8.8,1.0,0.8,1.1,2.3,0.472,0.2,0.661,0.473,0.53,15.9,5.0,1.3,2.5,16.2,-1.4,0.4,6.2,0.116,21.5,36.8,20.6,9.0,1.4,1.2,1.6,3.2,0.475,0.2,0.713,0.476,0.536,14.0,7.0,1.6,3.3,19.8,0.1,1.1,4.4,0.105,27.5,7.100000000000001,7.100000000000001,0.1999999999999993,0.3999999999999999,0.3999999999999999,0.5,0.9000000000000004,0.0030000000000000027,0.0,0.051999999999999935,0.0030000000000000027,0.006000000000000005,-1.9000000000000004,2.0,0.30000000000000004,0.7999999999999998,3.6000000000000014,1.5,0.7000000000000001,-1.7999999999999998,-0.01100000000000001,6.0
Amir Johnson,56,2005,12000000.0,0.127465663936777,0.0,2016.0,13.0,6.7,1.3,1.0,0.0,0.7,1.3,0.7,0.667,1.0,0.8,0.85,6.1,13.4,0.0,3.7,20.3,0.4,0.0,0.2,0.208,19.2,15.5,5.9,4.6,0.4,0.6,1.6,1.1,0.545,0.0,0.786,0.545,0.6,17.7,4.1,2.2,8.1,20.6,0.2,0.1,0.5,0.183,18.5,-0.7999999999999998,-0.7999999999999998,3.3,-0.6,0.6,0.9000000000000001,-0.19999999999999996,-0.15499999999999992,-0.667,-0.21399999999999997,-0.255,-0.25,11.6,-9.3,2.2,4.3999999999999995,0.3000000000000007,-0.2,0.1,0.3,-0.024999999999999994,-0.6999999999999993
Anderson Varejão,30,2004,9704595.0,0.1386370714285714,0.0,2015.0,16.0,4.9,4.8,0.5,0.8,0.7,0.5,0.513,0.0,0.535,0.513,0.534,17.6,4.9,2.5,3.3,17.0,0.2,0.5,3.0,0.164,14.4,15.8,4.6,4.9,0.4,0.6,0.4,0.6,0.527,0.0,0.513,0.527,0.541,18.3,4.0,2.2,1.9,14.8,-0.8,0.2,2.3,0.146,14.0,-0.3000000000000007,-0.3000000000000007,0.1000000000000005,-0.0999999999999999,-0.20000000000000007,-0.29999999999999993,0.09999999999999998,0.014000000000000012,0.0,-0.02200000000000002,0.014000000000000012,0.007000000000000006,0.6999999999999993,-0.9000000000000004,-0.2999999999999998,-1.4,-2.1999999999999997,-1.0,-0.3,-0.7000000000000002,-0.018000000000000016,-0.4000000000000003
Andrae Patterson,46,1998,498500.0,0.0117294117647058,0.0,2001.0,8.1,3.3,1.9,0.4,0.5,0.2,0.6,0.443,0.0,0.778,0.443,0.505,12.8,8.6,3.5,1.9,14.5,-1.9,0.0,0.7,0.114,20.9,4.0,1.2,0.4,0.2,0.2,0.0,0.2,0.75,0.0,0.0,0.75,0.75,5.8,7.6,2.6,0.0,11.7,-1.9,0.0,0.1,0.124,11.3,-2.0999999999999996,-2.1,-1.5,-0.2,-0.3,-0.2,-0.39999999999999997,0.307,0.0,-0.778,0.307,0.245,-7.000000000000001,-1.0,-0.8999999999999999,-1.9,-2.8000000000000007,0.0,0.0,-0.6,0.009999999999999995,-9.599999999999998
Andray Blatche,49,2005,1375604.0,0.0218124791881392,0.0,2014.0,6.0,2.2,1.3,0.3,0.2,0.2,0.4,0.388,0.231,0.833,0.41,0.45,12.6,9.5,1.5,3.1,10.1,-5.0,-0.1,0.1,0.026,21.5,12.2,3.7,3.4,0.7,0.3,0.6,0.9,0.437,0.148,0.612,0.447,0.471,16.1,8.8,1.3,3.6,12.1,-3.6,-0.3,0.5,0.033,17.2,1.5,1.5,2.1,0.3999999999999999,0.09999999999999998,0.39999999999999997,0.5,0.04899999999999999,-0.08300000000000002,-0.22099999999999997,0.03700000000000003,0.020999999999999963,3.5000000000000018,-0.6999999999999993,-0.19999999999999996,0.5,2.0,1.4,-0.19999999999999998,0.4,0.007000000000000003,-4.300000000000001
Andre Drummond,9,2012,27957238.0,0.2486988987136833,1.0,2021.0,20.7,7.9,7.6,0.5,1.0,1.6,1.0,0.608,0.5,0.371,0.61,0.578,21.2,4.1,2.5,6.1,21.6,2.5,1.4,4.5,0.172,17.2,32.3,13.5,13.2,0.4,1.2,1.6,1.4,0.623,0.0,0.418,0.623,0.599,22.3,2.2,2.0,4.0,22.6,1.4,2.3,9.9,0.182,16.7,5.6,5.6,5.6,-0.0999999999999999,0.19999999999999996,0.0,0.3999999999999999,0.015000000000000013,-0.5,0.046999999999999986,0.013000000000000012,0.02100000000000002,1.1000000000000014,-1.8999999999999995,-0.5,-2.0999999999999996,1.0,-1.1,0.8999999999999999,5.4,0.010000000000000009,-0.5
Andre Iguodala,9,2004,17185185.0,0.1574600054975261,0.0,2020.0,32.8,9.0,5.7,3.0,1.7,0.6,1.7,0.493,0.331,0.743,0.536,0.58,9.7,14.3,2.6,1.4,13.5,1.4,2.3,6.6,0.118,12.8,37.6,12.3,5.9,3.1,1.6,0.3,1.9,0.5,0.354,0.754,0.541,0.598,9.1,12.9,2.3,0.5,14.8,0.6,2.0,7.5,0.116,14.7,3.3000000000000007,3.3000000000000007,0.2000000000000001,0.1,-0.09999999999999987,-0.3,0.19999999999999996,0.007000000000000006,0.022999999999999965,0.01100000000000001,0.0050000000000000044,0.018000000000000016,-0.5999999999999996,-1.4000000000000004,-0.30000000000000027,-0.8999999999999999,1.3000000000000007,-0.7999999999999999,-0.2999999999999998,0.9000000000000004,-0.001999999999999988,1.8999999999999984
